case_id,query_id,standard_id,candidate_title,case_type,expected_action,record_type,validation_status
HC-V03-000469,SYN-REQ-00235,MSV1-565ABCC69BFC8C21,Human Resource Management — Sustainable Employability Management for Organizations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000470,SYN-REQ-00235,MSV1-0315450B2CB61E4C,Quality management systems - Requirements for service quality by public service organizations,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000471,SYN-REQ-00236,MSV1-6EF4F048756448C6,Road Vehicles Refrigerant Systems used in Mobile Air Conditioning Systems MAC Safety Requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000472,SYN-REQ-00236,MSV1-F3D37418D2D392C4,SPACE SYSTEMS - PRODUCT ASSURANCE REQUIREMENTS FOR COMMERCIAL SATELLITES,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000473,SYN-REQ-00237,MSV1-09C030A5B1A92257,Maize Bran as Livestock Feed Ingredient - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000474,SYN-REQ-00237,MSV1-4BC104BC021BDE99,Specification for parboiled rice bran as livestock feed ingredient,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000475,SYN-REQ-00238,MSV1-26484BFC07983288,Specification for diphenyl,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000476,SYN-REQ-00238,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000477,SYN-REQ-00239,MSV1-1D72F742F982F4A6,Automotive Vehicles — Tubes for Pneumatic Tyres — Specification ( Second Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000478,SYN-REQ-00239,MSV1-ED0FE1411B49C365,Retreading of radial/cross ply tyres for aircraft - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000479,SYN-REQ-00240,MSV1-3CA69F283EC3758F,"METHODS OF TEST FOR RUBBER, VULCANIZED OR THERMOPLASTIC PART 2 DETERMINATION OF HARDNESS SECTION 6 APPARENT HARDNESS OF RUBBER-COVERED ROLLERS BY IRHD METHOD",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000480,SYN-REQ-00240,MSV1-64DE259FE1E0E6C2,"METHODS OF TEST FOR RUBBER, VULCANIZED OR THERMOPLASTIC PART 2 DETERMINATION OF HARDNESS SECTION 7 APPARENT HARDNESS OF RUBBER-COVERED ROLLERS BY SHORE-TYPE DUROMETER METHOD",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000481,SYN-REQ-00241,MSV1-015C28253CFD8853,Coaxial communication cables: Part 1 - 102 electrical test methods - Test for insulation resistance of cable dielectric,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000482,SYN-REQ-00241,MSV1-69819AFAC8B3A615,Coaxial communication cables Part 1-106 Electrical Test Methods — Test for Withstand Voltage of Cable Sheath,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000483,SYN-REQ-00242,MSV1-186FC593DE50B73C,"Specification for oleic acid, technical",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000484,SYN-REQ-00242,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000485,SYN-REQ-00243,MSV1-DF53E1BAA6D6B768,"Code of practice for installation, maintenance and observation of displacement measuring devices for concrete and masonry dams: Part 2 geodetic observation - Crest collimation",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000486,SYN-REQ-00243,MSV1-47E6442A1C74B0C2,INSTALLATION MAINTENANCE AND OBSERVATION OF DEFORMATION MEASURING DEVICES IN CONCRETE AND MASONRY DAMS GUIDELINES PART 2 VIBRATING WIRE TYPE JOINTMETER,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000487,SYN-REQ-00244,MSV1-565EF94FE5117E1E,Pneumatic fluid power ? cylinders ? final examination and acceptance criteria (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000488,SYN-REQ-00244,MSV1-12F63A801CF866BD,Pneumatic Coupling between Tractors and Trailers ? Testing and Acceptance Criteria(First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000489,SYN-REQ-00245,MSV1-569A450C2A5622A5,Agricultural Produce Milling Machinery — Mini Rice Mill — Specification ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000490,SYN-REQ-00245,MSV1-213E37B9CAA23A80,Agricultural Produce Milling Machinery — Burr Mill — Specification and Test Code ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000491,SYN-REQ-00246,MSV1-C8CD7AA62F4A7019,Specification for composite office tables (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000492,SYN-REQ-00246,MSV1-61B34B48D696D7E8,Coated Folding Box Board for General Consumer Product Packaging — Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000493,SYN-REQ-00247,MSV1-A965A76E368C3248,EARTH-MOVING MACHINERY FUNCTIONAL SAFETY PART 2: DESIGN AND EVALUATION OF HARDWARE AND ARCHITECTURE REQUIREMENTS FOR SAFETY-RELATED PARTS OF THE CONTROL SYSTEM,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000494,SYN-REQ-00247,MSV1-32A3818E92FE9F9C,Earth-Moving Machinery - Functional Safety Part 3 Environmental Performance and Test Requirements of Electronic and Electrical Components Used in Safety-Related Parts of the Control System,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000495,SYN-REQ-00248,MSV1-599769E8CEC9D2E9,PALM KERNEL OILCAKE (EXPELLER PRESSED) AS LIVESTOCK FEED INGREDIENT - SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000496,SYN-REQ-00248,MSV1-205CE09E12B85D0D,Linseed Oilcake as Livestock Feed Ingredient - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000497,SYN-REQ-00249,MSV1-13205A375C479990,Sensory Analysis - Guidance on Substantiation for Sensory and Consumer Product Claims,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000498,SYN-REQ-00249,MSV1-7CA230ED15E04BAA,Dried Milk and Dried Milk Products - Determination of Moisture Content (Reference Method) (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000499,SYN-REQ-00250,MSV1-29AB6D88AA9E548B,TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TEST PART 12 SAMPLING FOR TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM POLYAMIDE,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000500,SYN-REQ-00250,MSV1-712A820CC4F47C60,TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM MAN-MADE FIBRES METHODS OF TEST PART 9 SAMPLING FOR TYRE YARNS CORDS AND TYRE CORD FABRICS MADE FROM RAYON,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000501,SYN-REQ-00251,MSV1-AAE00D50AF1CD098,WOVEN FLAT LINING FABRICS FOR APPARELS SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000502,SYN-REQ-00251,MSV1-3166266265095AC4,PVC Geomembranes for Lining - Specification ( Second Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000503,SYN-REQ-00252,MSV1-16B81102B868AB72,Technical supply conditions for threaded steel fasteners: Part 12 phosphate coatings on threaded fasteners (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000504,SYN-REQ-00252,MSV1-1B2ACB868E5F718A,Technical supply conditions for threaded steel fasteners: Part 16 designation system for fasteners (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000505,SYN-REQ-00253,MSV1-BA9BFF28F6859CD9,Environmental Testing Part 2: Tests - Test B Section 2: Dry Heat,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000506,SYN-REQ-00253,MSV1-339433C5D0AFDA6F,Environmental testing - Part 2 Tests Section 42 Test Kc: Sulphur dioxide test for contacts and connections,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000507,SYN-REQ-00254,MSV1-0F0C4E41CC5D81C1,APP Modified Bituminous Waterproofing and Damp-Proofing Membrane with Polyester Reinforcement - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000508,SYN-REQ-00254,MSV1-404EA9F850872249,Atactic polypropylene (APP) modified bituminous waterproofing and damp-proofing membrane with glass fibre reinforcement - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000509,SYN-REQ-00255,MSV1-061192ED8ED68A4A,"Ready mixed paint, aluminium, brushing, priming, water resistant for woodwork - Specification (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000510,SYN-REQ-00255,MSV1-FDAA5EDF2FFD78E0,"Specification for ready mixed paint, brushing, zinc chrome, priming (Third Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000511,SYN-REQ-00256,MSV1-6F3E9CF528112016,"Dimensions for wrought aluminium and aluminium alloys, plates and hot - Rolled sheets (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000512,SYN-REQ-00256,MSV1-04E878D0B5215BF3,Hot - Rolled steel plates - Tolerances on dimensions and shape,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000513,SYN-REQ-00257,MSV1-2B8F3F5FCC9BA0F9,Automotive vehicles - Flammability requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000514,SYN-REQ-00257,MSV1-354E5E585285811D,Automotive Vehicles — Footrests for Two - Wheeled Motor Vehicles — Requirements (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000515,SYN-REQ-00258,MSV1-20F792E0924EFE59,Code of practice for design and construction of foundations for transmission line towers and poles (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000516,SYN-REQ-00258,MSV1-87F68AB4F994D807,"Code of practice for design and construction of radar antenna, microwave and TV tower foundations",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000517,SYN-REQ-00259,MSV1-E3B7D83F98A6D404,Road Vehicles - Vehicle to Grid Communication Interface Part 8: Physical Layer and Data Link Layer Requirements for Wireless Communication (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000518,SYN-REQ-00259,MSV1-DB0E7F421461D19D,Road vehicles - Vehicle to grid communication interface: Part 5 physical layer and data link layer conformance test,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000519,SYN-REQ-00260,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000520,SYN-REQ-00260,MSV1-8F27C798F02C3A59,SERVICE VALVES FOR AIR CONDITIONING AND REFRIGERATION PURPOSES - SPECIFICATION,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000521,SYN-REQ-00261,MSV1-C5D64197CAED8592,Transformers and inductors for use in electronic and telecommunication equipment: Part 6 Secal specification for inductors on the basis of capABility approval procedure,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000522,SYN-REQ-00261,MSV1-082BF33B5A1498A3,Transformers and inductors for use in electronic and telecommunication equipment: Part 2 Secal specification for signal transformers on the basis of capABility approval procedure,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000523,SYN-REQ-00262,MSV1-98DD992119779EA2,Specification and safety requirements for - Rigid sided playpens,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000524,SYN-REQ-00262,MSV1-FDC08FD84406DEC8,SELV d.c. Systems Conforming to the ESMAP Multi-Tier Framework Tier 2 and Tier 3 Requirements for Household Electricity Supply -Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000525,SYN-REQ-00263,MSV1-2D53BB16EC7F400E,Textile floor coverings - Methods for determination of mass,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000526,SYN-REQ-00263,MSV1-FF9626EE7F5CF6EF,Textile Floor Coverings - Determination of Resistance to Delamination,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000527,SYN-REQ-00264,MSV1-7180B17CF62EFE2A,Tools for Pressing — Guide plates — U- and V-blocks,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000528,SYN-REQ-00264,MSV1-146D0B5543C3EC22,Tools for pressing - Sliding plates,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000529,SYN-REQ-00265,MSV1-B3AE01C5253B58DE,Energy storage capacitors - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000530,SYN-REQ-00265,MSV1-59F94A26EEA1B302,Electrolyte Formulations for Energy Storage Technologies - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000531,SYN-REQ-00266,MSV1-9ACC9EEA8D90BF6F,Chewing gum - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000532,SYN-REQ-00266,MSV1-60A0CA84A6F90365,By-Product Gypsum for Construction - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000533,SYN-REQ-00267,MSV1-A386AD3E540C8D1E,Aeronautical and Astronautical - Glossary of Terms Part 3 Structure ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000534,SYN-REQ-00267,MSV1-3D8A1E7C8CD7D8E0,Aeronautical and Astronautical - Glossary of Terms Part 4 Aerodynamics ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000535,SYN-REQ-00268,MSV1-45F8B7782D21E344,Information Technology - Security Techniques - Privacy Framework (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000536,SYN-REQ-00268,MSV1-5E286689CE8E7ED2,Information Technology - Security Techniques - Privacy Architecture Framework,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000537,SYN-REQ-00269,MSV1-03268E5211CA256C,2 4-DINITRO-CHLOROBENZENE - SPECIFICATION (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000538,SYN-REQ-00269,MSV1-10B78AB22184EF9E,4-Nitro-Chlorobenzene - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000539,SYN-REQ-00270,MSV1-88BBCC0B85B3D707,Specification for general purpose machinery and spindle oils: Part 2 spindle oils (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000540,SYN-REQ-00270,MSV1-6942D8A36B786DFF,V - Belts - Endless V - Belts for industrial purposes: Part 1 general purpose - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000541,SYN-REQ-00271,MSV1-5845C6334253DA28,Method of end blow - Off pressure test for composite cans,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000542,SYN-REQ-00271,MSV1-BF5BEAAD7467B8EA,Method for determination of strength of rock materials in triaxial compression,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000543,SYN-REQ-00272,MSV1-4B3F9D50B896EAD8,Textiles - Jute Bags For Packing 50 Kg Sugar - Specification (second revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000544,SYN-REQ-00272,MSV1-59E4B7ACA71DC0E2,Textiles - Jute bags for packing up to 30 kg foodgrains - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000545,SYN-REQ-00273,MSV1-44BDADFC8332A6DF,Valve Fittings for Use With Liquefied Petroleum Gas (LPG) Cylinders up to and Including 13 Litre Water Capacity - Specification (Second Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000546,SYN-REQ-00273,MSV1-6FE8131DA0706543,Rubber hose for liquefied petroleum gas (Lpg) - Specification: Part 1 industrial application (Fourth Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000547,SYN-REQ-00274,MSV1-79401F8FB8D9CFCC,Implants for Surgery - Two-Part Addition-Cure Silicone Elastomers,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000548,SYN-REQ-00274,MSV1-1455F6ECF84356B7,Implants for surgery - Hydroxyapatite Part 2 Thermally sprayed coatings of hydroxyapatite,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000549,SYN-REQ-00275,MSV1-CBB8C9BBA834B626,Recommendations for Structural Design Criteria for Low Head Slide Gates ( Third Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000550,SYN-REQ-00275,MSV1-28170D40524235E9,Recommendations for structural design of radial gates (Third Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000551,SYN-REQ-00276,MSV1-477D1B147B40DA59,Pressurized Irrigation Equipment Terminology,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000552,SYN-REQ-00276,MSV1-2B61CF337F6978A3,Irrigation Equipment - Polyethylene Pipes for Irrigation Laterals - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000553,SYN-REQ-00277,MSV1-EBB1F76E63E7B672,Breathing System Filters for Anaesthetic and Respiratory Use Part 1: Salt Test Method to Assess Filtration Performance,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000554,SYN-REQ-00277,MSV1-524E1F72A3AB8500,Current and Voltage Sensors or Detectors to be used for Fault Passage Indication Purposes part 2 System Aspects,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000555,SYN-REQ-00278,MSV1-F273AA8C15BF3111,Code of practice for construction of cocoa beans storage structures,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000556,SYN-REQ-00278,MSV1-63EAA9B5A69FA98A,Construction of coffee seed storage structures - Code of practice (first revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000557,SYN-REQ-00279,MSV1-888A2105E7288552,Steel reels and drums for bare conductors - Specification,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000558,SYN-REQ-00279,MSV1-3B159D1D096879CA,Specification for reels and drums for bare conductors (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000559,SYN-REQ-00280,MSV1-BDAB1F4C67C230A6,Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater Part 27 Cyanides Section 3 Methods Using Continuous Flow Analysis (CFA),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000560,SYN-REQ-00280,MSV1-18CF0C6FB0CA0629,Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 60 Fluoride Section 2 Method using flow injection analysis FIA and spectrometric detection after off-line distillation,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000561,SYN-REQ-00281,MSV1-C993E5F49B7D2E0E,Animal feeding stuffs - Determination of moisture and other volatile matter content,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000562,SYN-REQ-00281,MSV1-E0801A01AAEBF0B2,Soaps - Determination of moisture and volatile matter content - Oven method,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000563,SYN-REQ-00282,MSV1-EE079D577454674B,Irrigation Equipment - Hydrocyclone Filters - Specification (First Revision),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000564,SYN-REQ-00282,MSV1-CA51E311FDBE1D6A,Irrigation Equipment — Granulated Media Filters — Specification ( First Revision ),LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000565,SYN-REQ-00283,MSV1-E32CBB1B629D67D3,SPECIFICATION FOR CUTTING OIL SOLUBLE CLEAR First Revision of IS 9611,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000566,SYN-REQ-00283,MSV1-EFFF058DE0CAD3B3,HYDROGEN FUEL QUALITY PRODUCT SPECIFICATION Second Revision of IS 16061,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000567,SYN-REQ-00284,MSV1-002303AAFF5A1F93,"Graphic technology - Process control for the production of half - Tone colour separations, proof and production prints: Part 2 offset lithographic processes (First Revision)",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000568,SYN-REQ-00284,MSV1-3AEBADFE2AAC63BB,Graphic technology - Process control for the production of half - Tone colour separations proof and production prints: Part 6 flexographic printing Second Revision,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000569,SYN-REQ-00285,MSV1-AF464C7B8A7C1AD8,SPACE SYSTEMS-GUIDELINES TO DEFINE THE MANAGEMENT FRAMEWORK FOR A SPACE PROJECT,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000570,SYN-REQ-00285,MSV1-CAF82A75786DDA69,Asset management Guidance for the development of public policy to enable asset management,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000571,SYN-REQ-00286,MSV1-25BE1098019365FA,Specification for conduits for electrical installations: Part 1 general requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000572,SYN-REQ-00286,MSV1-03A92D851B2EF5C7,Conduit fittings for electrical installations - Specification: Part 1 general requirements,LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
HC-V03-000573,SYN-REQ-00287,MSV1-7A80F0DC3A66C2D5,"Surgical instruments - Peritoneum, forceps, McKulicz's pattern - Shape and dimensions",LEXICAL_SIMILARITY,REJECT_NEGATIVE,SYNTHETIC,NEEDS_EXPERT_VALIDATION
