tender_id,title,department,category,description,source,source_date,record_type,synthetic_flag
SYN-TENDER-00852,Synthetic procurement: Functional safety of electrical/electronic/programmable electronic safety-related systems : Part 6 Guidelines on the applications,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Functional safety of electrical/electronic/programmable electronic safety-related systems : Part 6 Guidelines on the applications,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00853,Synthetic procurement: Corrugated Aluminium Sheet (Fifth Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Corrugated Aluminium Sheet (Fifth Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00854,Synthetic procurement: BICYCLES BRAKES — SPECIFICATION,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to BICYCLES BRAKES — SPECIFICATION,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00855,Synthetic procurement: Escalators and Moving Walks : Part 2 Guide for Maintenance,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Escalators and Moving Walks : Part 2 Guide for Maintenance,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00856,Synthetic procurement: Code of Practice For Application of Lime Plaster Finish (First Revision),SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Code of Practice For Application of Lime Plaster Finish (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00857,Synthetic procurement: Determination of Water Soluble and Acid Soluble Chlorides in Mortar and Concrete - Method of Test: Part 1 Fresh Mortar and Concrete,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Determination of Water Soluble and Acid Soluble Chlorides in Mortar and Concrete - Method of Test: Part 1 Fresh Mortar and Concrete,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00858,Synthetic procurement: Specification for crow - Bars and claw - Bars (Second Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for crow - Bars and claw - Bars (Second Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00859,Synthetic procurement: Data sheet for selection of front end loaders,SYNTHETIC,Others,Procurement requirement for product/service conforming to Data sheet for selection of front end loaders,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00860,Synthetic procurement: Specification for Blade for Tractor - Operated Scraper,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for Blade for Tractor - Operated Scraper,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00861,Synthetic procurement: Safety code for tunneling work (First Revision),SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Safety code for tunneling work (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00862,Synthetic procurement: UNMANNED AIRCRAFT SYSTEMS PART 4 VOCABULARY,SYNTHETIC,Terminology,Procurement requirement for product/service conforming to UNMANNED AIRCRAFT SYSTEMS PART 4 VOCABULARY,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00863,"Synthetic procurement: METHODS OF SAMPLING AND TEST FOR PAINTS VARNISHES AND RELATED PRODUCTS PART 11 Evaluation of degradation of coatings- Designation of quantity and size of defects, and of intensity of uniform changes in appearance Sec 3 Assessment of degree of rusting",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to METHODS OF SAMPLING AND TEST FOR PAINTS VARNISHES AND RELATED PRODUCTS PART 11 Evaluation of degradation of coatings- Designation of quantity and size of defects, and of intensity of uniform changes in appearance Sec 3 Assessment of degree of rusting",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00864,Synthetic procurement: Information technology Cloud computing Part 3: Reference architecture,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Information technology Cloud computing Part 3: Reference architecture,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00865,Synthetic procurement: SAFETY IN INSTALLATIONS FOR ELECTROHEATING AND ELECTROMAGNETIC PROCESSING - PART 1: GENERAL REQUIREMENTS,SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to SAFETY IN INSTALLATIONS FOR ELECTROHEATING AND ELECTROMAGNETIC PROCESSING - PART 1: GENERAL REQUIREMENTS,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00866,Synthetic procurement: Household sewing machines - General requirements (Fourth Revision),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Household sewing machines - General requirements (Fourth Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00867,Synthetic procurement: Medical Textiles — Belladonna Adhesive Plaster — Specification ( First Revision ),SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Medical Textiles — Belladonna Adhesive Plaster — Specification ( First Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00868,Synthetic procurement: Specification for equal elbow body for oil - Hydraulic couplings: Part 1 made from forgings,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for equal elbow body for oil - Hydraulic couplings: Part 1 made from forgings,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00869,Synthetic procurement: Information Technology Equipment - Safety Part 21: Remote Power Feeding,SYNTHETIC,Safety Standard,Procurement requirement for product/service conforming to Information Technology Equipment - Safety Part 21: Remote Power Feeding,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00870,Synthetic procurement: Specification for Tines for Tractor - Operated Cultivators - Part I : Rigid Tines,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for Tines for Tractor - Operated Cultivators - Part I : Rigid Tines,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00871,Synthetic procurement: Specification for starter ring gears for internal combustion engines: Part 1 gears for inertia and solenoid pre - Engaged starters,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for starter ring gears for internal combustion engines: Part 1 gears for inertia and solenoid pre - Engaged starters,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00872,Synthetic procurement: Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 36 equipment for extra corporeally induced lithotripsy,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 36 equipment for extra corporeally induced lithotripsy,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00873,"Synthetic procurement: Precast Concrete Kerbs, Channels, Edging, Quadrants and Other Associated Fittings - Specification ( Second Revision )",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Precast Concrete Kerbs, Channels, Edging, Quadrants and Other Associated Fittings - Specification ( Second Revision )",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00874,Synthetic procurement: Hardened Concrete - Methods of Test: Part 2 Properties of Hardened Concrete other than Strength: Section 1 Density of Hardened Concrete and Depth of Water Penetration Under Pressure ( First Revision ),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Hardened Concrete - Methods of Test: Part 2 Properties of Hardened Concrete other than Strength: Section 1 Density of Hardened Concrete and Depth of Water Penetration Under Pressure ( First Revision ),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00875,Synthetic procurement: Simazine wettable powders- Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Simazine wettable powders- Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00876,Synthetic procurement: Specification for vacuum flasks,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for vacuum flasks,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00877,Synthetic procurement: Automotive vehicles - Air horns - Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Automotive vehicles - Air horns - Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00878,Synthetic procurement: Weigh-in-Motion System for Road Vehicles Specification,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Weigh-in-Motion System for Road Vehicles Specification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00879,Synthetic procurement: Specification for edible soya protein isolate,SYNTHETIC,Product Specification,Procurement requirement for product/service conforming to Specification for edible soya protein isolate,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00880,"Synthetic procurement: Electrical equipment for measurement, control and laboratory use - EMC requirements Part 2 Particular requirements for In-vitro diagnostic (IVD) medical equipment (IEC 61326-2-6 : 2020, MOD)",SYNTHETIC,Methods of Tests,"Procurement requirement for product/service conforming to Electrical equipment for measurement, control and laboratory use - EMC requirements Part 2 Particular requirements for In-vitro diagnostic (IVD) medical equipment (IEC 61326-2-6 : 2020, MOD)",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00881,Synthetic procurement: Calculation of Relaxation Allowance - Methodology,SYNTHETIC,Others,Procurement requirement for product/service conforming to Calculation of Relaxation Allowance - Methodology,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00882,Synthetic procurement: PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 5 FLEXURAL VIBRATION — NON-RESONANCE METHOD,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to PLASTICS — METHODS OF TESTING PART 5 MECHANICAL PROPERTIES SEC 31 DETERMINATION OF DYNAMIC MECHANICAL PROPERTIES SUBSEC 5 FLEXURAL VIBRATION — NON-RESONANCE METHOD,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00883,Synthetic procurement: Dimensions for pneumatic rivet snap shanks parallel and chuck b - ushings (First Revision),SYNTHETIC,Dimensions,Procurement requirement for product/service conforming to Dimensions for pneumatic rivet snap shanks parallel and chuck b - ushings (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00884,Synthetic procurement: Power systems management and associated information exchange - Part 90 Data and communications security - -Section 3: Guidelines for network and system management,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Power systems management and associated information exchange - Part 90 Data and communications security - -Section 3: Guidelines for network and system management,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00885,Synthetic procurement: Indian Timbers for Furnitures and Cabinets- Classification,SYNTHETIC,Others,Procurement requirement for product/service conforming to Indian Timbers for Furnitures and Cabinets- Classification,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00886,Synthetic procurement: Wheat - Determination of the sedimentation index - Zeleny test (First Revision),SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Wheat - Determination of the sedimentation index - Zeleny test (First Revision),GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00887,Synthetic procurement: Code of practice for sound insulation of non - Industrial buildings,SYNTHETIC,Code of Practice,Procurement requirement for product/service conforming to Code of practice for sound insulation of non - Industrial buildings,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00888,Synthetic procurement: Textiles - Determination of the slippage resistance of yarns at a seam in woven fabrics Part 3 Needle clamp method,SYNTHETIC,Methods of Tests,Procurement requirement for product/service conforming to Textiles - Determination of the slippage resistance of yarns at a seam in woven fabrics Part 3 Needle clamp method,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00889,Synthetic procurement: Content Analysis — A Guide,SYNTHETIC,Others,Procurement requirement for product/service conforming to Content Analysis — A Guide,GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
SYN-TENDER-00890,"Synthetic procurement: Specification for broach, moore type, for hip prosthesis",SYNTHETIC,Product Specification,"Procurement requirement for product/service conforming to Specification for broach, moore type, for hip prosthesis",GENERATED_FROM_SOURCE_TITLE,2026-09-04,SYNTHETIC,True
