pair_id,query,positive_standard_id,negative_standard_id,label,difficulty,reason,source,record_type,synthetic_flag
PAIR-66879440371D0F40,Need procurement guidance for E12 and E15 Fuel - Admixture of Anhydrous Ethanol and Motor Gasoline - For Positive Ignition Engine Powered Vehicles - Specification,MSV1-4B13C9C91A8B13B4,MSV1-9EEE37A143458AA9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C62F6E4C44FD01B8,Need procurement guidance for Principles of construction and adjustment of glass hydrometers,MSV1-CD4E46850B25CFAD,MSV1-C7F97B9B8A35E815,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0380D6C00E7382DA,Need procurement guidance for Ethyl - P - Hydroxybenzoate / ethylparaben for cosmetic industry - Specification (Third Revision),MSV1-55DA3FE48DD6787B,MSV1-18A87367E3CCDC90,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-778B56A624F9D3B4,Need procurement guidance for LEATHER CHEMICAL TESTS PREPARATION OF CHEMICAL TEST SAMPLES,MSV1-AFED1FD16B0FE120,MSV1-C41ED719475A9182,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-EAAF025B38358A7A,Need procurement guidance for Acoustics — Noise Emitted by Machinery and Equipment — Determination of Emission Sound Pressure Levels at a Work Station and at other Specified Positions Applying Accurate Environmental Corrections,MSV1-1BB55FA3BFB65382,MSV1-996FDC01FCA4280F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D79CA1DB00A040AD,Need procurement guidance for Ophthalmic instruments - Trial case lenses,MSV1-7E6FEDE799600050,MSV1-B63C9B762EF285AF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-CDDF44BBB708EEEB,Need procurement guidance for Textiles Tests for colour fastness Part X07: Colour fastness to cross-dyeing: Wool,MSV1-C68035E0AFA36D1F,MSV1-A6F75043795261A6,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-898FFF8F1BAF12D2,Need procurement guidance for Tool holders with rectangular shank for indexable inserts: Part 14 Style H,MSV1-9469A7DD37E09DC4,MSV1-D0AE8F64BD3E8C60,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2DD767197A138109,Need procurement guidance for Methods of test for styrene - Butadiene rubber (Sbr) latices: Part 2 determination of density sbrl:6 (First Revision),MSV1-D85DEC6E6E125A81,MSV1-F68E5B01B5AEC54F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-AD4CEA04532610DC,Need procurement guidance for Health informatics - Digital imaging and communication in medicine (DICOM) including workflow and data management (First Revision),MSV1-1CC877FA087FBC22,MSV1-CA3766E158476C33,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-34210FF1EBE6C4BE,Need procurement guidance for Principles of design construction and Use of liquid-In-Glass Thermometers (Second Revision),MSV1-F5381FB562A81827,MSV1-D467484302055315,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C5300D5B943B9C2F,Need procurement guidance for Methods for determination of mass of zinc coating on zinc coated iron and steel articles,MSV1-044AFD5E2D4C36C5,MSV1-350DB182F45457B3,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4CDF1619FB3970DB,"Need procurement guidance for Gum karaya, food grade - Specification (first revision)",MSV1-3F61A6872CF3F50E,MSV1-94F6A88D4C2F26C4,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-64F2C6E39D202C0E,"Need procurement guidance for Textile machinery – Hand-operated, single bed type, domestic knitting machines – Specification",MSV1-D2149388C0441848,MSV1-F68D344C283FF64B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7C0708D2EC692B60,Need procurement guidance for Ergonomic design for the safety of machinery: Part 2 principles for determining the dimensions required for access openings,MSV1-E785DBC00E8EF407,MSV1-A8CACCD5EB7D5845,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F5796FA65A12778A,Need procurement guidance for SPECIFICATION FOR THROWING HAMMERS (Second Revision),MSV1-753E580AE67D1F8B,MSV1-E77B692E6C78FA6A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-206850EA63F62F7B,Need procurement guidance for Information and Documentation — International Standard Serial Number ( ISSN ) ( Third Revision ),MSV1-65EF867D9EA26860,MSV1-79BC23ED78D12310,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-44687A6ADE997267,Need procurement guidance for Poly (Ethylene Terephthalate) (PET) Containers for the Packaging of Solid and Semi-Solid Foods including Vanaspati - Specification (first revision),MSV1-141BBFBB3D5B85AE,MSV1-443A080BE4956281,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-05B99329609D8A1E,Need procurement guidance for Specification for hot asphalt mixing plants,MSV1-368B3AA582C8F66F,MSV1-4A3B9DA78F147E5C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-D368DFE5A2529CE6,Need procurement guidance for Control of asbestos emission - Recommendations: Part 2 milling of asbestos ore (First Revision),MSV1-2047B4B35339D861,MSV1-931A6D797E2CEF73,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-A7814CA509FE3BAE,Need procurement guidance for Health Informatics Identification of Medicinal Products Data Elements and Structures for the Unique Identification and Exchange of Regulated Medicinal Product Information,MSV1-BC4139CD24837340,MSV1-CFF3097899527FAA,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3F2B8D236CBC5E5E,Need procurement guidance for Code of practice for earthing (Second Revision),MSV1-6BF3A7CB50BB17D9,MSV1-D9D6C9516D6194FC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B02B46BCEB5D962B,Need procurement guidance for Dental rotary instruments Laboratory abrasive instruments,MSV1-97C9FBC010D001BD,MSV1-EA305C8017077253,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2473A921F47F23E7,"Need procurement guidance for Specification for brushes, push-sweeping (Without Handle)",MSV1-93C384AA47C60071,MSV1-F01C762F401B4E8F,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1F68856C1D5A8E20,Need procurement guidance for Resin based reactive compounds used for electrical insulation: Part 2 methods of test (First Revision),MSV1-80011CF861C90F2F,MSV1-51142D426ACE3C48,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-62D68B4318FCF199,Need procurement guidance for Guide for performance characterization of dosimeters and dosimetry systems for use in radiation processing,MSV1-E38C189DEDE4CB57,MSV1-B580B83FEC2533BC,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-96D0C3FB17141224,Need procurement guidance for Electric stoves - Specification (Second Revision),MSV1-8D02AE86C5948582,MSV1-6B8712ACFFD34E05,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-870463D4FC6BCAD3,Need procurement guidance for Textile Machinery and Accessories - Pattern Disks and Pattern Chains for Warp Knitting Machines - Vocabulary and Symbols,MSV1-51FC6793793095E2,MSV1-F60BED8D5FB44C32,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-49DA7E37BDE38750,Need procurement guidance for Ships and marine technology - Launching appliances for davit - Launched lifeboats (Second Revision),MSV1-5F957CED50BA1EEE,MSV1-04A206EB0862572B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F62AA411F4562D3F,Need procurement guidance for Information technology Radio frequency identification for item management Part 62: Parameters for air interface communications at 860MHz to 960 MHz Type B,MSV1-81E77726E7282BF8,MSV1-8FB675D4E5BDE213,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4D4A3C630146DAEF,"Need procurement guidance for Wind Energy Generation Systems Part 50 Wind measurement Sec 1 Application of meteorological mast, nacelle and spinner mounted instruments",MSV1-65CC07EACA24F0AA,MSV1-EB00D263549CC4B6,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B9EF176E0456875A,Need procurement guidance for Slotted set screws with flat point - Specification First Revision of IS 15628 ICS 2106010,MSV1-D7AAADEF9899C7AB,MSV1-1A60C194D5521FD9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-504055007449C9A4,Need procurement guidance for Horology -- Gauges for watch bezel and back covers -- Dimensions and tolerances,MSV1-C187F61EEE4C1606,MSV1-0EA0CE5F753E6EC0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-76309AEE862015AF,Need procurement guidance for Environmental management systems Guidelines for incorporating material circulation in design and development,MSV1-D1D1850870F8FA55,MSV1-7A836AB90053984A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-C32A40688F18001A,Need procurement guidance for Dentistry - Number coding system for rotary instruments Part 3 Specific characteristics of burs and cutters,MSV1-C60A911679A1206B,MSV1-72C49AE1B15FB3A9,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-043D0ED196CF5914,Need procurement guidance for Dried Silk Worm Pupae as Poultry Feed Ingredient — Specification ( First Revision ),MSV1-92A822FD7A87683B,MSV1-CD607FF1C208D52B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-4AAC8080BE0E0C98,Need procurement guidance for Information technology - Data communication - 37 - Pole DTE/DCE interface connector and contact number assignments (First Revision),MSV1-E770A00BCF5240C0,MSV1-D9EF67BAD53BF76E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-14B0F9E3C86EAA27,"Need procurement guidance for Industrial fasteners - Threaded steel fasteners - Technical supply conditions: Part 19 axial load fatigue testing of bolts, screws and studs",MSV1-9F1EEC0F1B6001DA,MSV1-0B8EC466584D4EBD,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-694B5DD2046BE488,Need procurement guidance for Fire protection of electronic data processing installation - Code of practice (First Revision),MSV1-FABDD023AD3FEDDD,MSV1-AB0AC01D4D7DAC56,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-3EEF2FE4C9F25BC4,Need procurement guidance for COMPOUNDED FEED FOR BUFFALO - SPECIFICATION,MSV1-520220166D412BE9,MSV1-CE0EB1D6FA30BB5E,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5CCC84637290C512,Need procurement guidance for Methods of test for petroleum and its products [ p : 114 ] petroleum waxes - Determination of congealing point (First Revision),MSV1-FBEE1837F267D959,MSV1-15124A1D5F81AE3D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-5594049B88665D32,Need procurement guidance for Specification for heat resisting steels,MSV1-FE33C9A41F1A7613,MSV1-11CE2F7C06F3978B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-F096D271DC8BBB56,Need procurement guidance for Method for the determination of unconfined compressive strength of rock materials,MSV1-544E8322FD2A47D0,MSV1-49B2FCA38923317B,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-7C3BDA0F642F3DEB,Need procurement guidance for Unplasticized Polyvinyl Chloride (PVC-U) Screen and Casing Pipes for Bore/Tubewells - Specification (Second Revision),MSV1-8A64403084941DA4,MSV1-833BD03593FB97DF,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-0A4CEE5B087FCCF0,Need procurement guidance for Radio Interference Characteristics of Overhead Power Lines and High-Voltage Equipment Part 3 Code of Practice for Minimizing the Generation of Radio Noise ( Second Revision),MSV1-AD1CAD5A25CD4DA2,MSV1-F49E54FF5E780F7C,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-B9941EC138FAE68E,Need procurement guidance for Specification for nickel and nickel alloy covered electrodes for metal arc welding,MSV1-CFEAB7145A9908C3,MSV1-0ECA61D68F361EED,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-1ACC2F8B55146B81,Need procurement guidance for Fictitious calculation method for determination of dimensions of protective coverings of cables: Part 1: elastomeric and thermoplastic insulated cables,MSV1-CF3398CC2B15DB0A,MSV1-E7992BA67FEFD51A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-87E43C1DB860205C,Need procurement guidance for Method of Sampling and Test for Paper and Allied Products Part 5 Method of Test for Paper and Board Section 12 Measurement of specular gloss 75 degree gloss with a converging beam TAPPI method,MSV1-40CE2BE0AF6ABCAE,MSV1-24C69625B0F419B8,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-894D28F572C204AC,Need procurement guidance for Agro textiles – High density polyethylene (HDPE) laminated woven lay flat tube for use in mains and submains of drip irrigation system – Specification,MSV1-48753CE9BF6C0AB9,MSV1-6315134319524614,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-05B24FA6B4058F6B,"Need procurement guidance for Specification for balls, punching",MSV1-939FB24642421531,MSV1-841B78F1A09B614D,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-61CCE9C694EBC98F,Need procurement guidance for Cushing-s Pattern Toothed and Bayonet Shaped Dissecting Forceps( First Revision ),MSV1-E771968D3C6060E3,MSV1-739031E8BDB14B12,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-6D7C97A5694658CA,Need procurement guidance for Ketaki (Pandanus tectorius Soland. ex Parkinson) - Root for use in Traditional Medicine - Specification,MSV1-6904DB0BF2E7D617,MSV1-8C1A0E9C494659D0,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-55A6DF8C230DAB54,"Need procurement guidance for Gas Cylinders — Seamless, Welded and Composite Cylinders for Compressed and Liquefied Gases ( Excluding Acetylene ) — Inspection at Time of Filling ( First Revision )",MSV1-C3F31AE0B87795DB,MSV1-67B5AA3F85DEFD0A,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-110840B8F1AE6F83,Need procurement guidance for Textile Dyestuffs - Determination of Solution Stability of Reactive Dyes in Presence of Electrolytes,MSV1-48A2DAD26EDCD991,MSV1-726B47D860F6D745,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-13323AD7A5B35A09,Need procurement guidance for Hot Rolled Steel Channel Sections for General Engineering Purposes - Dimensions (First Revision),MSV1-ECC7736F2CF8565B,MSV1-90827FD950DCDD35,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
PAIR-2C79B19917038494,Need procurement guidance for Thumb screws - Specification (Second Revision),MSV1-BA7792FF221333FF,MSV1-68462BEFA9C8DB76,POSITIVE_VS_NEGATIVE,SYNTHETIC_HARD_NEGATIVE,Negative selected from inventory without claiming semantic irrelevance.,SYNTHETIC_FROM_SOURCE_TITLE,SYNTHETIC,True
